comment,label_1,label_2,label_3
整体来讲，这款游戏还是潜力比较大的。毕竟制作方说的“十年计划”我觉得不像忽悠。有问题可以改，有不足可以完善，毕竟这是中国第一款【纯自主】的卡车模拟游戏，不能拿它和欧卡2比。我是发布后第一时间入手了游戏，也经历了一个比较长的体验过程。抢先体验阶段，no games的更新速度非常快，这一点值得肯定。相比起刚发布时，目前的0.0.30版本进步已经特别大了。但是有一些硬伤，需要用很长的时间来完善。还有，其实游戏引擎并不是游戏体验的关键，都是unity，也有4399和这款游戏的区别不是？中国的玩家很多，大家也都对《卡车人生》寄予了厚望，希望制作公司能够坚持下去，把它做成开天辟地的一代经典；也希望玩家们能够在市场方面多多给予支持。如果制作者没钱，那游戏更新就会更加缓慢；如果得不到好的游戏体验，制作者的收入又会越来越少，形成恶性循环。下面把目前的问题和建议说一说：1.操控性是这个游戏最大的短板，目前状况下，如果没有方向盘或者手柄，玩起来真的是太痛苦了（我就在用鼠标坚持着）。欧卡2的鼠标操控转向真实得像在开真车，这个……不多说了。2.画面虽然说光影效果不错，但是贴图感太明显。这个是unity的问题。如果这个游戏能上directX……Wow，amazing！3.优化还欠缺一些4.音效、物理模拟不够真实（以上是比较大的问题，下面是一些细节方面的小建议）5.驾驶感受。感觉一松开油门就开始发动机制动（再打个比方，就像电动汽车开了最高档的动能回收），拖拽感很厉害。还有起步的时候很难，不管空车还是载货，我怀疑no games一律按照重车来设置物理参数了。6.如果用鼠标操控的话，游戏中按Esc键回到了主菜单之后，挪动一下鼠标，再回到游戏的时候发现车也跟着鼠标的挪动而转向了！！！有好几次，我都因为这个出了事故。希望能够尽快出一个小补丁，把这个问题修复好。暂停状态下鼠标的操作不能影响游戏！7.不知道是我的电脑配置不行还是大家都有这个情况。就是按Esc回主界面的的时间很长，约有3-5秒，而这段时间里，游戏依然在进行。另外，当我在主界面看地图时，画面会跳到游戏中（持续0.5秒）。【这个也许是我自己的问题，因为看人家录的视频就没这个事】8.设置有矛盾以及重合的地方。比如鼠标操控这里，希望键盘WSAD键和鼠标能够同时介入操控油门刹车，因为设置似乎只能让我用鼠标左右键来操控油门刹车，我按得手酸。9.存档界面最好放到主界面中，这样如果想读档或者存多个档会很方便。10.AI车辆希望能更丰富一些，最好把游戏中那六款车也变成AI11.能否加入一些经营的成分？（为了来钱快【滑稽】）我到现在一直坚持不修改，结果发现，如果想要开着那辆小卡车攒出半挂，你恐怕需要跑50个小时。就算no games想表现最真实的卡车司机而非物流公司老板的生活，那贷款和保险总是需要有的吧！（以下是近期估计无法实现的，都是美好的设想）12.把地图做大一些。目前只有浙江省和上海市，太不够意思了。我坐标山东，距离浙江中间还隔着江苏和安徽……13.获取品牌授权。像游戏中有的江淮、解放、东风、福田都是大厂，可能不是太容易。但是欧卡不是都集齐了欧洲卡车界七朵金花吗？提升了自身实力，品牌就自己来授权了。14.据说现代创虎要来，但究竟什么时候能来呢？总结一下，这款游戏有它的闪光点，但是弱项与粗糙之处很容易让玩家留下一个horrible的first expression，对卡车人生感到失望透顶。no games的确借鉴了欧卡2的一些设计，无可厚非，但是还没有领略到scs公司的精髓。以匠心和端正的态度不懈打磨，对作品（游戏）做到精益求精，这是年轻的《卡车人生》需要学习的。希望它能够在之后的版本与正式版中，让我们看到更多的精彩！总之，推荐！,建议,bug,
非常好，游戏非常真实。,无帮助,,
其实，模拟驾驶我首先买的是《卡车人生》 ，毕竟国产的要大力支持嘛，还因此买了个莱仕达900，方向盘回来才发现这游戏竟然不能完全匹配方向盘，好吧，只能改投《玩欧卡2》，玩过几把后回来一对比，果断把《卡车人生》删了，既然不玩就别占用磁盘资源。后来看到 卡生有更新，手痒痒的又下载 安装 试玩，，，，各种卡顿、延迟，给油的时候像开拖拉机一般，油门踩到底也只能挂个2挡，额的个神啊，！ 虽然对国产游戏的期待忒高，但这种游戏体验你们如何圈粉？继续努力吧,缺点或问题,,
每个城市没特色，一点互动也没，景色也一般,缺点或问题,,
非常好,无帮助,,
继续努力，开发者多玩玩其它卡车游戏，亡羊补牢吧,无帮助,,
感觉很真实，希望更多的优化。更多的剧情早日制作出来,优点或启发,,
三轮车为什么能上高速？？游戏内容太单调，可以增加一些可玩性。,缺点或问题,,
你好能加雪地天气吗,建议,,
趣味性太低,缺点或问题,,
真是最烂的游戏了，没有之一。66块喂狗了,无帮助,,
游戏其实很有潜力，现阶段还是测试阶段，优化不是很理想，地图也不大，就一个浙江＋上海，期待后续的更新，作为一款国产卡车游戏，完成度已经很不错了，不过现阶段还是不建议入手，等优化好点地图大点的时候再入会更好,缺点或问题,,
游戏卡顿（玩欧卡不会）；方向盘控制设置不合理（只能控制基本操作按钮，比如导航、车的位置等不能进行设置），汽车真实性体验较差（太动画性了缺少现实的图像，同时地图太小了、路程太短了）；车子性能一般使用手动挡还行，自动挡驾驶完全是累赘；使用方向盘体验效果较差，基本没有力反馈，方向盘操作过轻；本来应该支持国产出品，待以后优护好，设置功能更强大，地图也全覆盖中国道路时再玩吧。,缺点或问题,,
主要是Made in China 哈哈哈 必须支持一下  期待越做越好,无帮助,,
国产的游戏，有些BUG，不过值得期待,无帮助,,
试玩给出的建议：主要原因：操控性极度不好，其他不说，游戏最主要的应该是好操控，这是核心。再谈画面等。其他方面：AI方面变道加上转向灯、仪表盘上应具备示廓灯、近光灯、远光灯，青鸟远近合并不适。方向盘回转生硬、转向灯要优化！导航模式加上限速标志完美，车辆视角做的不好要优化。鼠标转动过快！应优化。道路方面：广告牌最好用当地交通或某部门。增强真实感。主页功能方面：很像小游戏，建议修改。设置项过少。游戏提示过少，WSAD建议与上下左右键联用。画面可以，但先把操控性搞好再说，批语：手机上开车游戏的左右键都比这好操控。建议开发者团队试玩欧洲卡车模拟2 借鉴。城市交通最棒，未来可期！给开发者团队的建议。希望以后越改越好！,建议,,
挺好玩儿的，具有真实感，中国化很强,优点或启发,,
就这种垃圾也敢卖钱 真的很牛逼！,无帮助,,
别的不说，反馈问题能够及时回复，就很好了。毕竟，一个好的游戏是需要不断的完善的。,优点或启发,,
和欧洲卡车模拟没什么区别，BUG也多。还花了我68元。如果说区别在于这个是中文，那就玩中国卡车模拟。,缺点或问题,,
垃圾游戏！地图小得可怜，也就能在杭州上海等地方走，还只能走高速和上高速的主干道，走来走去就这几条路，任务单调鼓噪，BUG还特别多，谁玩谁后悔,缺点或问题,,
11111,无帮助,,
什么时候才能还原整个中国呀,缺点或问题,,
画面差，操作无感，因为是国产游戏所以花钱。太坑了！,缺点或问题,,
首先，支持国产卡车模拟游戏，毕竟是中国特色，必须支持。有些BUG，地图仅仅只有粗略的浙江和上海几条路，画面感不佳。我是从欧卡2及美卡老玩家过来的，感受来说游戏确实一般般，很落后了。希望处于测试阶段的国游越做越好，希望开发公司借鉴参考欧卡2或美卡的成功经验，结合国内真实的数据不断地改进完善吧！,建议,缺点或问题,
游戏很棒，不过还有俩个小建议，1.优化一下游戏流畅度2.车子掉速慢一点,建议,,
支持一下国产吧亲们，做到这个程度尽管不如欧卡那么完善，但足够表示诚意了，希望好好做下去。,无帮助,,
垃圾游戏，千万别买，，更新完工程师也不测试下就发布版本，完全是为了更新而更新。68就当喂狗了。,缺点或问题,,
购买并下载，创建人物后怎么不能开启人生？？,bug,,
裂墙支持首款中国卡车类游戏！,无帮助,,
欧卡玩家转战国内卡车人生，虽然还有一些不足，但是非常值得期待以后得联机模式，给官方提过很多反馈和意见，都虚心接受和采纳了！疫情严重还更新这么频繁，一定要给个好评！很多有中国特色的道路和风景！特别是三轮车太接地气了！哈哈哈哈哈哈,优点或启发,,
主要是因为这款游戏打着国产的品牌。以后要走的路还很长，可优化的地方还很多。,无帮助,,
没有欧卡2那么好玩,无帮助,,
