comment,label_1,label_2,label_3
试玩 给出 建议 原因 操控性 不好 不说 游戏 操控 这是 核心 再谈 画面 AI 变道 转向灯 仪表盘 上应 具备 示廓 灯 近光灯 远光灯 青鸟 远近 合并 不适 方向盘 回转 生硬 转向灯 优化 导航 模式 限速 标志 完美 车辆 视角 做 不好 优化 鼠标 过快 应 优化 道路 广告牌 交通 部门 增强 真实感 主页 功能 小游戏 建议 修改 设置 项过 少 游戏 提示 过少 WSAD 建议 上下左右 键 联用 画面 先 操控性 搞好 批语 手机 开车 游戏 键 操控 建议 开发者 团队 试玩 欧洲 卡车 模拟   借鉴 城市交通 最棒 未来 期 开发者 团队 建议 希望 越改越,建议,,
挺 好玩儿 真实感 中国化 很强,优点或启发,,
垃圾 敢 卖钱   真的 牛 逼,无帮助,,
不说 反馈 回复 游戏 完善,优点或启发,,
欧洲 卡车 模拟 没什么 区别 BUG 还花 68 元 如果说 区别 中文 玩 中国 卡车 模拟,缺点或问题,,
垃圾 游戏 地图 小得 可怜 杭州 上海 地方 走 只能 走 高速 高速 主干道 走来走去 几条 路 单调 鼓噪 BUG 特别 玩 后悔,缺点或问题,,
11111,无帮助,,
还原 中国,缺点或问题,,
画面 差 操作 无感 国产 游戏 花钱 太坑,缺点或问题,,
支持 国产 卡车 模拟游戏 中国 特色 支持 BUG 地图 仅仅 粗略 浙江 上海 几条 路 画面感 不佳 是从 欧卡 及美卡 老 玩家 感受 游戏 确实 一般般 落后 希望 处于 测试阶段 国游 越做越 希望 开发 公司 借鉴 参考 欧卡 美卡 成功经验 国内 真实 数据 改进 完善,建议,缺点或问题,
游戏 很棒 俩个 建议 优化 游戏 流畅 度 车子 掉 速慢 一点,建议,,
支持 国产 亲们 程度 欧卡 完善 足够 诚意 希望 好好 做,无帮助,,
垃圾 游戏 千万别 买 更新 完 工程师 测试 发布 版本 更新 更新 68 喂狗,缺点或问题,,
购买 下载 创建 人物 开启 人生 ？ ？,bug,,
裂墙 支持 首款 中国 卡车 类 游戏,无帮助,,
欧卡 玩家 转战 国内 卡车 人生 值得 期待 联机 模式 官方 提 反馈 意见 虚心接受 采纳 疫情 更新 频繁 好评 中国 特色 道路 风景 特别 三轮车 太 接地 气 哈哈哈 哈哈哈,优点或启发,,
是因为 款 游戏 打着 国产 品牌 走 路 很长 优化 地方,无帮助,,
欧卡 好玩,无帮助,,
参考 ETS2 至少 五年 回来 购买 款 游戏 … …,无帮助,,
游戏 刚 发售 时 兴趣 欧卡 玩 几十 小时 体验 发言权 一段时间 刚刚 更新 定速巡航 便 入手 打算 试试 欧 卡里 定速 常用 功能 开 完 指南 拉 货 感觉 没 糟 说不上 举体 说 地方 驾驶 手感 没 开 感觉 奇怪 起步 莫名 吃力 自动 换挡 没 现实 中开 卡车 驾照 考了 手动挡 换挡 时 巡航 速度 稳定 变得 很快 开 巡航 时 设 速度 没 功能 估计 开 更 痛苦 hhh 油门 一松会 掉速 很快 刹车 踩 瞬间 停下 手感 迫切 先 解决 指望 制作组 欧卡 成熟 能先 做成 欧卡 很棒 细节 东西 游戏 里 路程 长度 比例 统一 高速 比例 很大 包括 高速 岔口 好像 一比 比例 看法 希望 统一 适合 长度 比例 游戏 刚 开发 货物 种类 地方 特色 货物 不错 希望 货物 减少 写 货物 简介 工作量 233 开 多种 货车 亮点 玩 欧卡 诟病 只能 开 挂车 开 轻便 货车 速度 快 赚钱 挺 希望 找 知名 卡车 厂商 授权 多一些 卡车 型号 感觉 国内 独立 游戏 UI 一种 感觉 游戏 UI 一股 廉价 网游 感觉 大部分 开发 团队 理解 希望 UI 改改 显 硬核 希望 改善 手感 开发 优化 东西 我家 浙江 旁边 福建 希望 很快 开车 家乡,建议,缺点或问题,
支持 国产 卡车 模拟游戏 中国 特色 支持 BUG 美卡 欧卡 比肩 未来 期 希望 开发 公司 借鉴 参考 欧卡 成功经验 国内 真实 道路 交通 城市 数据 改进 完善 加油,建议,,
浅浅 玩 小时 评测 游戏 评测 不好 大部分 带有 批评 性质 国产 推荐 说 要说 缺点 提出 工作室 改 说 喷子 喷 喷 反正 回先 说 优点             第一个 国产 货车 模拟游戏 不像 某游 中国 抄 欧卡 说 缺点             差到 极致 优化 地铁 离去 1080P 全 画质 游戏 只能 1080P 高 特效 60 帧 地方 40 50 帧 敢 信 ？ 欧卡 极限 画质 4K 155 帧 快乐 165HZ 显示屏             第二个 驾驶 手感 真的 生硬 提速 太慢 刹车 强大 导致 驾驶 舒服             第三个 游戏 游戏性 游戏 游戏 模式 跑 货拉货 货车 少 改装 性 不强 风景 好看 想 玩 愿望             第四个 游戏 画质 游戏 猜错 画面 unity3D 游戏 市场 环境 游戏 画质 这方面 发展 提高 画质 黑 科技 竞相 游戏 贴图 游戏 理解 国内 畸形 游戏 市场 工作室 经费不足 画面 突破 国外 多年 积累 想 超越 超越     游戏性     优化 下功夫             款 游戏 评测 有人 要来 喷 很强 祖安 年 爹妈 健全 再见,优点或启发,缺点或问题,
游戏 不错 空气 墙 真的 车 贵 卡车 改装 挺 贵 档 顿挫 改 希望 官方,建议,缺点或问题,
起步 太慢 云 同步 路太少,缺点或问题,,
唯一 亮点 中国 本土化 国情 牌 地图 仅仅 粗略 浙江 上海 地图 几条 路 卡车 模拟 感 真的 差 画面 感觉 一层 粗糙 布 卡车 油门 声 刹车声 听 不到 跑 一下顿 手机游戏 希望 处于 萌芽 阶段 国游 越做越,缺点或问题,,
玩   操作 蛋疼     设置   插 手柄 方向盘 设置   贴图 看着 舒服   一路 愣 没 限速 路标 AI 少 可怜 欧卡 完美   再接再厉   国货 支持,缺点或问题,,
手柄 改键 重叠 方向盘 一点,缺点或问题,,
画面 亲切 欧卡美卡 做 真实 国内 地图 跑 感觉 右转 红灯 可行 高速 指示牌 隔离带 收费站 现实 中 操控 开发者 一点 时间 希望 每一版 一点 改进 游戏 可玩性 玩 游戏 30 分钟 眼睛 酸 玩 欧卡美卡 几个 小时 没 体现 出 差距 核心 技术水准 达 不到 很难 让玩家 跑 完整 地图 遑论 探索 游戏,优点或启发,缺点或问题,
买 游戏 是因为 支持 国产 真的 想要 一款 国内 背景 卡车 游戏 欧卡 美卡 老 玩家 有人 非要 这款 游戏 两个 老牌 卡车 模拟游戏 相 抱 客观 心态 告诉   卡车 人生   状态 画面质量 操作 手感 比不上 欧卡 美卡 讲 真的 画质 太高 游戏 现有 画质 接受 中文 标示牌 觉得很有 亲切感 单论 画质 游戏 借鉴 欧卡 美卡 挺 没 毛病 操作 手感 真的 有话 说 几点 我用 自动挡 平时 生活 中 两部 车 自动挡 每次 挂挡 习惯性 踩住 刹车 换档 游戏 样子 操作 没法 换档 新手 车 手动挡 导致 bug 反正 希望 制作组 能改 难受 车辆 起步 很大 迟滞 感 狠轰油 动弹 特别 难受 空 踩油门 抬 离合 难受 车辆 停止 方向 起步 时 迟滞 感 我要 先 松开 A D W 起步 真的 难受 车辆 平地 行驶 松开 油门 速度 掉 掉 很快 感觉 像是 平地 开启 缓速器 缓速器 没法 手动 关闭 … … 有时候 想 滑车 做 不到 真的 难受 有人 现实 中 开车 滑过 车 踩油门 踩 刹车 跑 赛道 搞 一条 没 说,缺点或问题,,
游戏   作者 借鉴 欧卡 驾驶 方式 希望 有序 例档 倒 挡   真的 很卡   电脑 游戏 系统 有种 感觉,建议,缺点或问题,
游戏 真的 希望 明白 体验 测试阶段 后续 肯定 完善 中国 模拟游戏 市场 拥有 用心 野心 开发商 游戏 前途无量 低估 中国 玩家 数量 个人观点 开局 视频 真的 用心 体现 出 卡车 人生 中 人生 词 加油 开发商 早日 体验 正式版 卡车 人生,优点或启发,,
建议 入手 欧洲 卡车 模拟 款 游戏 成熟,缺点或问题,,
G29     方向盘 只能 转 方向 油门 刹车 换挡 不行 怎么回事 求 大神 支招,bug,,
推荐 款 游戏 游玩 体验 确实 不好 亮点 换挡 时 换挡 杆会动 满意 一个点 充满 中国 风 地图 确实 一大 亮点 缺点 货车 起步 那迷 手感 那高到 吓人 地面 摩擦系数 方向盘 顺滑 有时候 绿灯 时 车子 消失 ？ 游戏 画面 精美 电脑 帧 数 四十 帧 希望 改进 期待 国产 情怀 卡车 模拟器 崛起,优点或启发,缺点或问题,
支持 国产 游戏,无帮助,,
喜欢 卡车 类 游戏 国内 首款 大型 卡车 游戏,优点或启发,,
一名 欧卡 玩家 游戏 欧 卡比 差距 很大 我会 支持 一点点 希望 制作 团队 努力 卡车 人生 欧卡 水平 加油,无帮助,,
车牌 仿真 游戏 体验 推荐 购买 游戏 单一 无趣 操作 偏硬 圆润 可玩性 按规定 路线 行驶 驾驶 路面 道路 差评 侠盗 猎 车手 圣安地 列斯 GTA5 欧卡 游戏 玩家 路过 很差 差 一星,缺点或问题,,
太烂,无帮助,,
6.67 E 167,无帮助,,
买 第二辆 卡车 接,bug,,
垃圾 游戏 操作 生硬 我开 30 分钟 头痛 厉害 驾驶 舒服 游戏 内容 质量 差 更 可笑 68 块钱 买 垃圾 游戏,缺点或问题,,
农用 三轮 汽车 高速 ？ ？ ？ 120 车道 行驶 告诉 超速 ？ ？ ？ ？ ？ 奇怪 游戏,缺点或问题,,
玩 两个 小时 说实话 感受 真的 很差 游戏 优化 太 差 最低 画质 卡 要死 遇见 下雨 卡 怀疑 人生 卡车 耐久度 耐久度 下降 卡车 故障 游戏 中 只能 路线 行驶 路线 封闭 起步 加速 倒车 起步 快 档位 之间 换 时间 太短 车子 一动 挡 转速 刹车 多块 一点 刹住 惯性 感觉,缺点或问题,,
购买 玩 两个 小时 谈谈 几点 感受 驾车 体验 车辆 建模 完成度 高 细节 刻画 急需解决 车辆 物理 效果 变速箱 齿 设置 不太 油门 响应 线性 转向 手感 摸不着头脑 驾驶 模拟游戏 车辆 驾驶 改进 地方 游戏 世界 景物 道路 刻画 挺 中国 特色 细节 东西 惊喜 之余 细看 粗糙 高速公路 路面 贴图 一成不变 整体 风格   欧卡 一代 类似 欧卡 忠实 玩家 理由 支持 中国 卡车 游戏 长路 漫漫 想 说 加油 期待 惊喜,缺点或问题,,
一款 游戏 值得 推荐,无帮助,,
垃圾 游戏 欧卡 相比     太 垃圾 68 元 送 狗,无帮助,,
驾驶 操作 感 不好,缺点或问题,,
卡 I7 2070,缺点或问题,,
流畅性 不太好,缺点或问题,,
玩 两个 小时 感觉 玩 几十个 小时 度日如年 这是 ？ 感觉 被困 卡车 里 糟糕 开车 技术 不停 运货 运货 运货 调出 车 外 视角 第一次 玩 调 再也 找 不到 改 视角 方法 制作组 删掉 晕 3D 玩家 第一人称 开车 真心 难受 抢先 体验 流畅 调到 低 画质 真心 没 感受 剧情 BGM 假装 电台 添加 免费 公益 公路 电台 申请 授权 没 难 撞车 机制 公路 AI 碰瓷 开得 快 爱 超车 追尾 傻不拉几 顶 车 翻 几次 建议 AI 撞 上天 货全 撒 国产 游戏 稍微 赞美 至少 模拟 江浙沪 开车 挺 有意思 就别 纪录片 说事 感觉 碰瓷 干 快递 坐等 快递 卡车 上线 时 恁 送 爆   追个 口罩 热点 ？,缺点或问题,,
地图 太小,缺点或问题,,
手感 较差 地图 希望 持续 更新 优化,建议,缺点或问题,
操作 不好 画质 仁者见仁 智者见智 游戏 地图 好像 作者 说 计划 十年 中国 地级市 县级市 收录 游戏 中供 探索 买 越 作者 越 开发 费用 制作 越 地图 游戏 中国 地图 语言 中文 评价 五六百 评价 销量 不好 喜欢 游戏 朋友 支持 希望 游戏 越做越 地图,建议,,
操作 难度 高 游戏 想法 建议 普及 欧卡 操作 操作 简单,建议,缺点或问题,
玩 小时 个人感觉 不错 游戏 完美 喜欢 下载 体验 未来 路 很长 希望 游戏 发展 越来越 欧卡 学习 期待 游戏 联机                                                                                                                                         谢谢,建议,,
推荐 游戏 支持 游戏 团队 好评,无帮助,,
希望 早点   联机       出点 车       画面 优化 一点     更好,建议,,
游戏 玩 一会 闪退,bug,,
更新快 一点 闪退,bug,,
真的     真的       惊喜       游戏 缺点       加油         希望 欧卡 水准       超过,无帮助,,
说   开发人员 努力   驾驶 游戏   手感 差劲   希望 完善   建模   画面 粗糙   预期 一段距离   希望 努 努力   先 改善 驾驶 体验   慢慢来,建议,缺点或问题,
玩 一会 键盘 操作 转向 加速 超烂 果断 退,缺点或问题,,
快点 更新 线上,建议,,
叛乱 公司 x 蒋中正 模拟器 √ 叛军 x 毛泽东思想 武装 共匪 √ 稳定度 √ 声望 x 国民党 支持率 √ 城市 农村 山区 x 革命 根据地 √ 平民 x 革命 群众 √ 国民军 x 国民革命军 √ 叛军 和谈 x 国共合作 √,无帮助,,
垃圾 游戏 移植 太差 出 半年 内容 不全 2070 卡到 跳出,bug,缺点或问题,
游戏 玩法 单一 套路 难度 内容 少 反叛 公司 反 政府 武装,缺点或问题,,
玩 几个 小时 无聊,缺点或问题,,
iPhone 手机 购买 这款 游戏 发现 steam 工作室 游戏 顺便 买 安装 体验 确实 瘟疫 公司 一脉相承 游戏 界面 游戏 风格 相较 瘟疫 公司 要维稳 关注 民生 双线 并行 操作 考验 玩家 筹划 能力 人道主义 救援 联合 军队 腐败问题 军民关系 空袭 损伤 和平谈判 … … 常人 陌生 概念 游戏 里 直观 体现 战后 重建 哪有 简单 安抚 民众 稳定 民心 提供 就业 构建 行政 体系 后续 执政者 留下 足够 稳固 框架 现实 中 维和 肯定 游戏 里 寓教于乐 Ndemic   Creation 做 足够 优秀 P S 公共 宣传 外务 机构 后期 杀器 对外 对内 舆论 施压 迫使 叛军 让步 引发 国际 社会 谴责 平叛 难度 降低 叛军 要面子,优点或启发,,
太看 脸 叛军 刷 位置 数量 输赢,缺点或问题,,
游戏 偏向 策略性 考验 玩家 决策 力 分析 力 应对 能力 涉及 政治 军事 经济 相关 知识 让玩家 游戏 过程 中 政策 战术 经济 发展 魅力 娱乐 学习 作用 游戏 配乐 精良 贴合 游戏 紧张 局势 营造 出 一种 两军 对垒 箭在弦上 感觉 游戏 难度 玩家 不小 挑战性 让玩家 时刻 洞察 大局 分析 情况 作出 决策 综上 所诉 款 不错 游戏 期待 后续 更新 模式 新 功能,优点或启发,,
难 玩久 赢 隔壁 瘟疫 公司 下架 好评 ~,缺点或问题,,
一点 废话 手机 版 全 地图 全 人物 非 和谈 困难 胜利 非 和谈 自创 词 从头到尾 和谈 打服 玩 手游 没事 掏出 一把 PC 版有 微小 变化 手机 爱 游戏 朋友 推荐 说 手机游戏 里 pc 游戏 最像 移植 pc 发现 游戏 深度 依旧 推荐 手机 玩 游戏 原本 操作 设计 更 适合 触屏 游戏 技巧   说 难 感觉 技巧 游戏 困难 非 和谈 算 挑战 测评 里 稍微 提 两个 诀窍 新手 叛军 围住 稍微 经验 提前 开打 估算 包围 部队 到达 时间 确保 击溃 叛军 前 包围 军队 到位 困难 难度 第一波 两个 帐篷 多点 暴兵 脸 撑过 第一波 剿灭 掉 地图 叛军 四队 国民兵 到位 垃圾 时间 前期 ~ 队 维和部队 加 ~ 队 国民军 ~ 支 部队 尝试 包围 歼灭 部队 数量 少 歼灭 放 口子 办法 控制 恐怖分子 方向 追赶 地图 边边角角 桥梁 旁边 少 部队 便 歼灭 优先 解决 帐篷 帐篷 省份 暴兵 解决 帐篷 治本 特定 地区 一段时间 稳定 地区 扣分 稳定度 前期 积累 缺乏 稳定 分 扣 厉害 短时间 止不住 一局 GG 特定 地区 基地 放在 城市 优先 点 工业 农村 优先 点 农业 优先 ~ 地区   游戏 测评   玩家 扮演 中东 战乱 地区 临时 领导人 民众 作乱 恐怖分子 作 斗争 优点   真实 开发 组 提到 制作 游戏 咨询 相关 人士 游戏 感觉 真实 作者 巧妙 玩家 强化 游戏 代入 感 游戏 里 玩家 内政 影响 点 政策 政策 省份 实行 AI 贯彻 AI 合作 某种程度 模拟 领导人 下属 行政 机关 互动   现实主义 题材 Ndemic 成名作 瘟疫 危机 新冠 爆发 瘟疫 小火 一把 很大 原因 玩家 发现 游戏 里 病毒 爆炸式 扩散 飞机 船舶 传染 路线 各国 封锁 国境线 措施 现实 贴近 Ndemic 善于 游戏 焦点 放在 现实 Steam 里 总有 一大堆 游戏 爽完 放 Ndemic 游戏 更 像是 玩家 一同 探讨 社会 几年 玩家 瘟疫 危机 叛乱 公司 记忆犹新 缺点   真实 追求 导致 游戏 随机性 过大 建筑 建造 据点 位置 叛军 刷新 位置 太多太多 随机性 现实 世界 充满 随机性 游戏 真实 边界 叛乱 公司 站 真实 更近 一点   对局 重复 度过 高 Ndemic 尽力 顾问 地图 领导人 尝试 游戏 更 多元 眼里 大同小异   DLC 人物 太 恶心   新 人物 玩家 更 多元 体验 做 加法 做 减法 恶心 玩家 开发 署长 算是 成功 人物 坦克 旅长 军阀 鬼 ？ 加大 难度 没 创新 删掉 功能 恶心 玩家 ？ 坦克部队 上山 支援 加大 驻军 惩罚 步兵 有张 地图 山脉 分成 两半 坦克部队 永远 敢 半张 地图 里 打仗 这是 拍 大腿 NC 设计 ？ 那山 喜马拉雅山 奥林匹斯 山 住 个奎爷 瑕不掩瑜 游戏 游戏 更 推荐 版 移植 pc 更 充足 运算量 令 失望,缺点或问题,攻略,
